epoch,step,lr,train_loss,train_distill_loss,train_stream_loss,train_non_stream_loss,train_non_stream_apc_loss,train_cross_modal_apc_loss
132,72000,0.0008,0.0128,0.0006,0.0011,0.0009,0.0,0.0207
133,72100,0.0008,0.024,0.0008,0.0072,0.001,0.0,0.0243
133,72200,0.0008,0.0213,0.0007,0.0057,0.0009,0.0,0.0237
133,72300,0.0008,0.0193,0.0007,0.0046,0.0008,0.0,0.0231
133,72400,0.0008,0.0181,0.0007,0.004,0.0008,0.0,0.0227
133,72500,0.0008,0.0172,0.0007,0.0035,0.0008,0.0,0.0224
133,72600,0.0008,0.0166,0.0007,0.0031,0.0008,0.0,0.0221
134,72700,0.0008,0.0132,0.0006,0.0013,0.0008,0.0,0.0208
134,72800,0.0008,0.0131,0.0006,0.0012,0.0008,0.0,0.0208
134,72900,0.0008,0.013,0.0006,0.0012,0.0007,0.0,0.0208
134,73000,0.0008,0.0129,0.0006,0.0011,0.0007,0.0,0.0208
134,73100,0.0008,0.0128,0.0006,0.0011,0.0007,0.0,0.0207
135,73200,0.0008,0.0124,0.0006,0.0009,0.0007,0.0,0.0206
135,73300,0.0008,0.0123,0.0006,0.0009,0.0007,0.0,0.0205
135,73400,0.0008,0.0123,0.0006,0.0009,0.0007,0.0,0.0204
135,73500,0.0008,0.0123,0.0006,0.0009,0.0008,0.0,0.0204
135,73600,0.0008,0.0126,0.0006,0.0009,0.001,0.0,0.0205
135,73700,0.0008,0.013,0.0006,0.0009,0.0014,0.0,0.0205
136,73800,0.0008,0.014,0.0006,0.0008,0.0025,0.0,0.0206
136,73900,0.0008,0.0145,0.0006,0.0008,0.0029,0.0,0.0206
136,74000,0.0008,0.0143,0.0006,0.001,0.0026,0.0,0.0205
136,74100,0.0008,0.0143,0.0006,0.0011,0.0024,0.0,0.0205
136,74200,0.0008,0.0144,0.0006,0.0013,0.0022,0.0,0.0205
137,74300,0.0008,0.0138,0.0006,0.0016,0.001,0.0,0.0207
137,74400,0.0008,0.014,0.0006,0.0018,0.0009,0.0,0.0206
137,74500,0.0008,0.0138,0.0006,0.0016,0.001,0.0,0.0206
137,74600,0.0008,0.0138,0.0006,0.0016,0.0011,0.0,0.0206
137,74700,0.0008,0.014,0.0006,0.0017,0.0011,0.0,0.0208
137,74800,0.0008,0.014,0.0006,0.0016,0.0011,0.0,0.0208
138,74900,0.0008,0.0127,0.0006,0.001,0.0009,0.0,0.0205
138,75000,0.0008,0.0125,0.0006,0.001,0.0008,0.0,0.0204
138,75100,0.0008,0.013,0.0006,0.0013,0.0008,0.0,0.0204
138,75200,0.0008,0.0137,0.0006,0.0017,0.0008,0.0,0.0207
138,75300,0.0008,0.0138,0.0006,0.0017,0.0008,0.0,0.0208
139,75400,0.0008,0.0133,0.0006,0.0015,0.0007,0.0,0.0207
139,75500,0.0008,0.0129,0.0006,0.0013,0.0007,0.0,0.0206
139,75600,0.0008,0.0127,0.0006,0.0012,0.0007,0.0,0.0205
139,75700,0.0008,0.0127,0.0006,0.0011,0.0007,0.0,0.0205
139,75800,0.0008,0.0126,0.0006,0.0011,0.0006,0.0,0.0206
140,75900,0.0008,0.0123,0.0005,0.0009,0.0007,0.0,0.0203
140,76000,0.0008,0.0121,0.0005,0.0009,0.0007,0.0,0.0202
140,76100,0.0008,0.0121,0.0005,0.0009,0.0007,0.0,0.0202
140,76200,0.0008,0.012,0.0005,0.0008,0.0006,0.0,0.0202
140,76300,0.0008,0.0121,0.0006,0.0009,0.0007,0.0,0.0202
140,76400,0.0008,0.0121,0.0005,0.0009,0.0007,0.0,0.0201
141,76500,0.0008,0.0118,0.0005,0.0008,0.0006,0.0,0.0199
141,76600,0.0008,0.0118,0.0005,0.0008,0.0006,0.0,0.02
141,76700,0.0008,0.0118,0.0005,0.0008,0.0006,0.0,0.0199
141,76800,0.0008,0.012,0.0005,0.0009,0.0007,0.0,0.0199
141,76900,0.0008,0.0123,0.0005,0.0009,0.0009,0.0,0.02
142,77000,0.0008,0.0126,0.0005,0.0008,0.0016,0.0,0.0194
142,77100,0.0008,0.0124,0.0005,0.0008,0.0012,0.0,0.0198
142,77200,0.0008,0.0123,0.0005,0.0008,0.0012,0.0,0.0198
142,77300,0.0008,0.0127,0.0005,0.0009,0.0014,0.0,0.0198
142,77400,0.0008,0.0134,0.0005,0.0012,0.0016,0.0,0.02
142,77500,0.0008,0.0145,0.0006,0.0016,0.0019,0.0,0.0203
143,77600,0.0008,0.0179,0.0006,0.0038,0.0014,0.0,0.0214
143,77700,0.0008,0.0167,0.0006,0.0032,0.0013,0.0,0.021
143,77800,0.0008,0.0158,0.0006,0.0028,0.0012,0.0,0.0207
143,77900,0.0008,0.015,0.0006,0.0024,0.0012,0.0,0.0205
143,78000,0.0008,0.0145,0.0006,0.0021,0.0011,0.0,0.0203
144,78100,0.0008,0.0126,0.0005,0.0013,0.0007,0.0,0.0198
144,78200,0.0008,0.0122,0.0005,0.0012,0.0007,0.0,0.0195
144,78300,0.0008,0.0121,0.0005,0.0011,0.0007,0.0,0.0195
144,78400,0.0008,0.0121,0.0005,0.0011,0.0007,0.0,0.0195
144,78500,0.0008,0.012,0.0005,0.001,0.0007,0.0,0.0196
144,78600,0.0008,0.012,0.0005,0.001,0.0007,0.0,0.0196
145,78700,0.0008,0.0116,0.0005,0.0008,0.0006,0.0,0.0196
145,78800,0.0008,0.0119,0.0005,0.0009,0.0006,0.0,0.0197
145,78900,0.0008,0.0119,0.0005,0.0009,0.0006,0.0,0.0198
145,79000,0.0008,0.0118,0.0005,0.0009,0.0006,0.0,0.0198
145,79100,0.0008,0.0118,0.0005,0.0009,0.0006,0.0,0.0197
146,79200,0.0008,0.0114,0.0005,0.0007,0.0006,0.0,0.0193
146,79300,0.0008,0.0115,0.0005,0.0007,0.0006,0.0,0.0195
146,79400,0.0008,0.0114,0.0005,0.0007,0.0006,0.0,0.0195
146,79500,0.0008,0.0115,0.0005,0.0007,0.0006,0.0,0.0195
146,79600,0.0008,0.0115,0.0005,0.0007,0.0006,0.0,0.0195
146,79700,0.0008,0.0115,0.0005,0.0007,0.0006,0.0,0.0195
147,79800,0.0008,0.0112,0.0005,0.0007,0.0007,0.0,0.019
147,79900,0.0008,0.0112,0.0005,0.0007,0.0006,0.0,0.019
147,80000,0.0008,0.0113,0.0005,0.0007,0.0007,0.0,0.019
147,80100,0.0008,0.0121,0.0005,0.0007,0.0013,0.0,0.0192
147,80200,0.0008,0.0125,0.0005,0.0008,0.0017,0.0,0.0193
148,80300,0.0008,0.0134,0.0005,0.0008,0.0023,0.0,0.0197
148,80400,0.0008,0.0128,0.0005,0.0008,0.002,0.0,0.0191
148,80500,0.0008,0.0127,0.0005,0.0008,0.002,0.0,0.019
148,80600,0.0008,0.0125,0.0005,0.0008,0.0018,0.0,0.0189
148,80700,0.0008,0.0125,0.0005,0.0009,0.0017,0.0,0.0188
148,80800,0.0008,0.0124,0.0005,0.0009,0.0016,0.0,0.0188
149,80900,0.0008,0.0127,0.0005,0.0015,0.0009,0.0,0.019
149,81000,0.0008,0.0154,0.0005,0.003,0.0009,0.0,0.0199
149,81100,0.0008,0.0158,0.0006,0.0032,0.0009,0.0,0.0202
149,81200,0.0008,0.0158,0.0006,0.0032,0.0008,0.0,0.0202
149,81300,0.0008,0.0155,0.0006,0.0031,0.0008,0.0,0.0201
150,81400,0.0008,0.0132,0.0005,0.0018,0.0006,0.0,0.0196
150,81500,0.0008,0.0129,0.0005,0.0017,0.0006,0.0,0.0196
150,81600,0.0008,0.0132,0.0005,0.0018,0.0006,0.0,0.0196
150,81700,0.0008,0.0129,0.0005,0.0017,0.0006,0.0,0.0196
150,81800,0.0008,0.0127,0.0005,0.0016,0.0006,0.0,0.0195
150,81900,0.0008,0.0125,0.0005,0.0015,0.0006,0.0,0.0194
151,82000,0.0008,0.0113,0.0005,0.0008,0.0006,0.0,0.0189
151,82100,0.0008,0.0112,0.0005,0.0008,0.0006,0.0,0.0189
151,82200,0.0008,0.0112,0.0005,0.0008,0.0006,0.0,0.0188
151,82300,0.0008,0.0111,0.0005,0.0008,0.0005,0.0,0.0188
151,82400,0.0008,0.0112,0.0005,0.0008,0.0006,0.0,0.0189
152,82500,0.0008,0.0109,0.0005,0.0007,0.0006,0.0,0.0186
152,82600,0.0008,0.0109,0.0005,0.0007,0.0005,0.0,0.0187
152,82700,0.0008,0.0109,0.0005,0.0007,0.0005,0.0,0.0186
152,82800,0.0008,0.0109,0.0005,0.0007,0.0006,0.0,0.0187
152,82900,0.0008,0.011,0.0005,0.0007,0.0006,0.0,0.0188
153,83000,0.0008,0.0112,0.0005,0.0006,0.0006,0.0,0.0193
153,83100,0.0008,0.011,0.0005,0.0006,0.0006,0.0,0.0188
153,83200,0.0008,0.0109,0.0005,0.0006,0.0006,0.0,0.0187
153,83300,0.0008,0.011,0.0005,0.0006,0.0006,0.0,0.0187
153,83400,0.0008,0.011,0.0005,0.0006,0.0006,0.0,0.0187
153,83500,0.0008,0.011,0.0005,0.0006,0.0006,0.0,0.0188
154,83600,0.0008,0.0109,0.0005,0.0007,0.0007,0.0,0.0186
154,83700,0.0008,0.011,0.0005,0.0007,0.0007,0.0,0.0185
154,83800,0.0008,0.0115,0.0005,0.0007,0.0011,0.0,0.0186
154,83900,0.0008,0.012,0.0005,0.0007,0.0015,0.0,0.0189
154,84000,0.0008,0.0121,0.0005,0.0007,0.0016,0.0,0.0189
155,84100,0.000793,0.0119,0.0005,0.0007,0.0015,0.0,0.0187
155,84200,0.000787,0.0116,0.0005,0.0007,0.0012,0.0,0.0187
155,84300,0.00078,0.0116,0.0005,0.0008,0.0011,0.0,0.0185
155,84400,0.000774,0.0119,0.0005,0.0008,0.0013,0.0,0.0186
155,84500,0.000767,0.0118,0.0005,0.0008,0.0013,0.0,0.0186
155,84600,0.000761,0.0118,0.0005,0.0008,0.0013,0.0,0.0186
156,84700,0.000755,0.012,0.0005,0.0012,0.0008,0.0,0.0188
156,84800,0.000749,0.0118,0.0005,0.0011,0.0007,0.0,0.0188
156,84900,0.000742,0.0125,0.0005,0.0015,0.0007,0.0,0.0191
156,85000,0.000736,0.0136,0.0005,0.0021,0.0007,0.0,0.0195
156,85100,0.00073,0.0139,0.0005,0.0022,0.0007,0.0,0.0196
157,85200,0.000724,0.0129,0.0005,0.0016,0.0006,0.0,0.0197
157,85300,0.000718,0.0131,0.0005,0.0018,0.0006,0.0,0.0197
157,85400,0.000712,0.0126,0.0005,0.0015,0.0006,0.0,0.0194
157,85500,0.000706,0.0123,0.0005,0.0014,0.0006,0.0,0.0193
157,85600,0.0007,0.012,0.0005,0.0013,0.0006,0.0,0.0192
157,85700,0.000695,0.0119,0.0005,0.0012,0.0006,0.0,0.0191
158,85800,0.000689,0.011,0.0005,0.0008,0.0005,0.0,0.0187
158,85900,0.000683,0.0108,0.0005,0.0007,0.0005,0.0,0.0186
158,86000,0.000677,0.0108,0.0005,0.0007,0.0005,0.0,0.0186
158,86100,0.000672,0.0108,0.0005,0.0007,0.0005,0.0,0.0185
158,86200,0.000666,0.0108,0.0005,0.0007,0.0005,0.0,0.0185
159,86300,0.000661,0.0107,0.0005,0.0006,0.0005,0.0,0.0186
159,86400,0.000655,0.0107,0.0005,0.0006,0.0005,0.0,0.0185
159,86500,0.00065,0.0106,0.0005,0.0006,0.0005,0.0,0.0184
159,86600,0.000644,0.0106,0.0005,0.0006,0.0005,0.0,0.0184
159,86700,0.000639,0.0106,0.0005,0.0006,0.0005,0.0,0.0184
159,86800,0.000634,0.0105,0.0005,0.0006,0.0005,0.0,0.0183
160,86900,0.000629,0.0103,0.0005,0.0005,0.0005,0.0,0.0181
160,87000,0.000623,0.0103,0.0005,0.0005,0.0005,0.0,0.018
160,87100,0.000618,0.0103,0.0005,0.0005,0.0005,0.0,0.018
160,87200,0.000613,0.0103,0.0005,0.0005,0.0005,0.0,0.018
160,87300,0.000608,0.0103,0.0005,0.0005,0.0005,0.0,0.018
161,87400,0.000603,0.0101,0.0004,0.0005,0.0005,0.0,0.0177
161,87500,0.000598,0.0102,0.0004,0.0005,0.0005,0.0,0.0178
161,87600,0.000593,0.0102,0.0004,0.0005,0.0005,0.0,0.0178
161,87700,0.000588,0.0102,0.0004,0.0005,0.0005,0.0,0.0178
161,87800,0.000583,0.0102,0.0005,0.0005,0.0005,0.0,0.0178
161,87900,0.000578,0.0102,0.0004,0.0005,0.0005,0.0,0.0178
162,88000,0.000574,0.0102,0.0004,0.0005,0.0005,0.0,0.0177
162,88100,0.000569,0.0103,0.0005,0.0005,0.0005,0.0,0.0179
162,88200,0.000564,0.0103,0.0005,0.0005,0.0005,0.0,0.0179
162,88300,0.000559,0.0103,0.0005,0.0005,0.0005,0.0,0.0179
162,88400,0.000555,0.0104,0.0005,0.0006,0.0005,0.0,0.0179
163,88500,0.00055,0.0113,0.0005,0.001,0.0005,0.0,0.0185
163,88600,0.000546,0.011,0.0005,0.0009,0.0005,0.0,0.0183
163,88700,0.000541,0.0109,0.0005,0.0009,0.0005,0.0,0.0182
163,88800,0.000537,0.0109,0.0005,0.0009,0.0005,0.0,0.0182
163,88900,0.000532,0.011,0.0005,0.0009,0.0005,0.0,0.0182
164,89000,0.000528,0.0104,0.0005,0.0007,0.0004,0.0,0.0181
164,89100,0.000523,0.0106,0.0005,0.0007,0.0004,0.0,0.0182
164,89200,0.000519,0.0107,0.0005,0.0007,0.0004,0.0,0.0182
164,89300,0.000515,0.0109,0.0005,0.0009,0.0004,0.0,0.0182
164,89400,0.00051,0.011,0.0005,0.0009,0.0005,0.0,0.0182
164,89500,0.000506,0.0109,0.0005,0.0009,0.0004,0.0,0.0182
165,89600,0.000502,0.011,0.0005,0.0009,0.0004,0.0,0.0183
165,89700,0.000498,0.0109,0.0005,0.0009,0.0004,0.0,0.0182
165,89800,0.000494,0.0106,0.0005,0.0008,0.0004,0.0,0.0181
165,89900,0.00049,0.0105,0.0005,0.0007,0.0004,0.0,0.018
165,90000,0.000486,0.0104,0.0005,0.0007,0.0004,0.0,0.018
166,90100,0.000482,0.01,0.0004,0.0005,0.0004,0.0,0.0177
166,90200,0.000478,0.01,0.0004,0.0004,0.0004,0.0,0.0177
166,90300,0.000474,0.0099,0.0004,0.0004,0.0004,0.0,0.0177
166,90400,0.00047,0.01,0.0004,0.0004,0.0004,0.0,0.0178
166,90500,0.000466,0.01,0.0005,0.0004,0.0004,0.0,0.0179
166,90600,0.000462,0.01,0.0005,0.0004,0.0004,0.0,0.0179
167,90700,0.000458,0.0102,0.0005,0.0004,0.0004,0.0,0.0182
167,90800,0.000454,0.0101,0.0005,0.0004,0.0004,0.0,0.0182
167,90900,0.000451,0.01,0.0005,0.0004,0.0004,0.0,0.0181
167,91000,0.000447,0.01,0.0005,0.0004,0.0004,0.0,0.0181
167,91100,0.000443,0.01,0.0005,0.0004,0.0004,0.0,0.0181
168,91200,0.000439,0.0099,0.0005,0.0004,0.0003,0.0,0.018
168,91300,0.000436,0.0099,0.0005,0.0004,0.0003,0.0,0.0179
168,91400,0.000432,0.0099,0.0005,0.0004,0.0004,0.0,0.0179
168,91500,0.000429,0.0101,0.0005,0.0004,0.0005,0.0,0.0179
168,91600,0.000425,0.0101,0.0004,0.0004,0.0005,0.0,0.0179
168,91700,0.000422,0.0101,0.0004,0.0004,0.0005,0.0,0.0179
169,91800,0.000418,0.0099,0.0004,0.0004,0.0005,0.0,0.0176
169,91900,0.000415,0.0099,0.0004,0.0004,0.0004,0.0,0.0177
169,92000,0.000411,0.0099,0.0004,0.0004,0.0004,0.0,0.0177
169,92100,0.000408,0.0099,0.0004,0.0004,0.0004,0.0,0.0178
169,92200,0.000404,0.0099,0.0004,0.0004,0.0004,0.0,0.0178
170,92300,0.000401,0.0098,0.0004,0.0004,0.0003,0.0,0.0177
170,92400,0.000398,0.0098,0.0004,0.0004,0.0003,0.0,0.0178
170,92500,0.000394,0.0099,0.0005,0.0004,0.0003,0.0,0.0179
170,92600,0.000391,0.0099,0.0005,0.0004,0.0003,0.0,0.0179
170,92700,0.000388,0.0099,0.0005,0.0004,0.0003,0.0,0.0179
170,92800,0.000385,0.0099,0.0005,0.0004,0.0003,0.0,0.0179
171,92900,0.000381,0.0099,0.0005,0.0004,0.0003,0.0,0.0179
171,93000,0.000378,0.0099,0.0005,0.0004,0.0003,0.0,0.018
171,93100,0.000375,0.0099,0.0005,0.0004,0.0003,0.0,0.018
171,93200,0.000372,0.0099,0.0005,0.0004,0.0003,0.0,0.018
171,93300,0.000369,0.0099,0.0005,0.0004,0.0003,0.0,0.018
